filename,width,height,class,xmin,ymin,xmax,ymax
bread001S(3).JPG,816,612,coin,669,392,757,483
bread001S(4).JPG,816,612,bread,90,386,511,487
bread001S(4).JPG,816,612,coin,668,400,757,490
bread001S(5).JPG,816,612,bread,54,367,492,455
bread001S(5).JPG,816,612,coin,686,380,776,466
bread001S(6).JPG,816,612,bread,58,358,493,446
bread001S(6).JPG,816,612,coin,662,374,753,462
bread001S(7).JPG,816,612,bread,84,315,489,423
bread001S(7).JPG,816,612,coin,660,334,753,424
bread001S(8).JPG,816,612,bread,82,374,482,487
bread001S(8).JPG,816,612,coin,690,390,780,480
bread001T(1).JPG,816,612,bread,111,132,509,521
bread001T(1).JPG,816,612,coin,651,204,727,275
bread001T(2).JPG,816,612,bread,57,129,467,519
bread001T(2).JPG,816,612,coin,573,135,642,205
bread001T(3).JPG,816,612,bread,151,140,442,474
bread001T(3).JPG,816,612,coin,597,157,665,223
bread001T(4).JPG,816,612,bread,85,124,484,532
bread001T(4).JPG,816,612,coin,593,174,662,241
bread001T(5).JPG,816,612,bread,178,191,514,494
bread001T(5).JPG,816,612,coin,608,182,675,247
bread001T(6).JPG,816,612,bread,139,134,544,561
bread001T(6).JPG,816,612,coin,586,100,655,170
bread001T(7).JPG,816,612,bread,161,176,478,510
bread001T(7).JPG,816,612,coin,597,179,672,245
bread001T(8).JPG,816,612,bread,72,126,506,526
bread001T(8).JPG,816,612,coin,604,181,673,252
bread002S(1).JPG,816,612,bread,64,255,508,394
bread002S(1).JPG,816,612,coin,720,280,814,378
bread002S(2).JPG,816,612,bread,106,356,527,486
bread002S(2).JPG,816,612,coin,712,383,813,478
bread002S(3).JPG,816,612,bread,21,312,492,422
bread002S(3).JPG,816,612,coin,714,333,814,426
bread002S(4).JPG,816,612,bread,66,301,554,436
bread002S(4).JPG,816,612,coin,718,332,816,424
bread002S(5).JPG,816,612,bread,98,291,552,429
bread002S(5).JPG,816,612,coin,723,315,813,412
bread002S(6).JPG,816,612,bread,39,286,556,415
bread002S(6).JPG,816,612,coin,715,305,814,404
bread002T(1).JPG,816,612,bread,82,123,461,474
bread002T(1).JPG,816,612,coin,579,221,643,288
bread002T(2).JPG,816,612,bread,96,113,470,454
bread002T(2).JPG,816,612,coin,590,226,660,298
bread003S(1).JPG,816,612,bread,8,397,546,476
bread003S(1).JPG,816,612,coin,716,403,813,503
bread003S(2).JPG,816,612,bread,195,238,462,309
bread003S(2).JPG,816,612,coin,639,273,714,344
bread003S(3).JPG,816,612,bread,46,369,513,447
bread003S(3).JPG,816,612,coin,695,366,777,449
bread003T(1).JPG,816,612,bread,126,173,541,564
bread003T(1).JPG,816,612,coin,641,271,708,342
bread003T(2).JPG,816,612,bread,276,228,589,521
bread003T(2).JPG,816,612,coin,533,91,601,156
bread003T(3).JPG,816,612,bread,277,118,680,515
bread003T(3).JPG,816,612,coin,50,164,125,235
bread004S(1).JPG,816,612,bread,310,292,785,423
bread004S(1).JPG,816,612,coin,37,319,141,418
bread004S(2).JPG,816,612,bread,251,329,775,423
bread004S(2).JPG,816,612,coin,68,389,216,512
bread004S(3).JPG,816,612,bread,342,275,784,386
bread004S(3).JPG,816,612,coin,51,296,156,399
bread004S(4).JPG,816,612,bread,344,283,816,387
bread004S(4).JPG,816,612,coin,47,343,189,479
bread004T(1).JPG,816,612,bread,294,68,624,398
bread004T(1).JPG,816,612,coin,352,475,409,533
bread004T(2).JPG,816,612,bread,398,83,739,383
bread004T(2).JPG,816,612,coin,244,438,314,508
bread005S(1).JPG,816,612,bread,289,320,790,400
bread005S(1).JPG,816,612,coin,86,292,185,384
bread005S(2).JPG,816,612,bread,274,258,708,334
bread005S(2).JPG,816,612,coin,144,238,231,310
bread005S(3).JPG,816,612,bread,347,284,779,361
bread005S(3).JPG,816,612,coin,82,268,163,344
bread005T(1).JPG,816,612,bread,116,67,561,502
bread005T(1).JPG,816,612,coin,483,405,558,483
bread005T(2).JPG,816,612,bread,316,106,609,418
bread005T(2).JPG,816,612,coin,397,486,463,551
bread005T(3).JPG,816,612,bread,191,76,575,436
bread005T(3).JPG,816,612,coin,474,456,541,521
bread006S(1).JPG,816,612,bread,300,229,708,299
bread006S(1).JPG,816,612,coin,108,252,181,323
bread006S(2).JPG,816,612,bread,391,232,700,289
bread006S(2).JPG,816,612,coin,139,256,210,324
bread006S(3).JPG,816,612,bread,383,178,711,241
bread006S(3).JPG,816,612,coin,173,206,247,284
bread006S(4).JPG,816,612,bread,330,236,734,291
bread006S(4).JPG,816,612,coin,117,257,198,333
bread006T(1).JPG,816,612,bread,37,170,398,506
bread006T(1).JPG,816,612,coin,550,148,620,214
bread006T(2).JPG,816,612,bread,109,100,445,441
bread006T(2).JPG,816,612,coin,517,271,584,340
bread006T(3).JPG,816,612,bread,384,158,729,500
bread006T(3).JPG,816,612,coin,193,238,267,311
bread006T(4).JPG,816,612,bread,404,55,769,431
bread006T(4).JPG,816,612,coin,214,478,283,544
bread007S(1).JPG,816,612,bread,317,303,795,418
bread007S(1).JPG,816,612,coin,84,289,186,387
bread007S(2).JPG,816,612,bread,374,161,706,212
bread007S(2).JPG,816,612,coin,145,185,219,257
bread007S(3).JPG,816,612,bread,335,192,652,281
bread007S(3).JPG,816,612,coin,153,231,235,310
bread007S(4).JPG,816,612,bread,412,242,736,294
bread007S(4).JPG,816,612,coin,183,260,262,334
bread007S(5).JPG,816,612,bread,350,206,671,281
bread007S(5).JPG,816,612,coin,171,232,248,303
bread007S(6).JPG,816,612,bread,266,330,792,433
bread007S(6).JPG,816,612,coin,119,293,235,403
bread007S(7).JPG,816,612,bread,313,333,714,420
bread007S(7).JPG,816,612,coin,175,322,266,404
bread007S(8).JPG,816,612,bread,313,280,745,370
bread007S(8).JPG,816,612,coin,161,271,246,352
bread007T(1).JPG,816,612,bread,178,166,610,575
bread007T(1).JPG,816,612,coin,227,45,311,128
bread007T(2).JPG,816,612,bread,71,93,443,508
bread007T(2).JPG,816,612,coin,512,301,591,386
bread007T(3).JPG,816,612,bread,220,59,585,433
bread007T(3).JPG,816,612,coin,359,494,438,572
bread007T(4).JPG,816,612,bread,73,91,457,475
bread007T(4).JPG,816,612,coin,510,220,594,304
bread007T(5).JPG,816,612,bread,214,72,555,442
bread007T(5).JPG,816,612,coin,310,470,382,540
bread007T(6).JPG,816,612,bread,164,118,554,523
bread007T(6).JPG,816,612,coin,554,423,637,506
bread007T(7).JPG,816,612,bread,213,152,606,546
bread007T(7).JPG,816,612,coin,115,165,198,244
bread007T(8).JPG,816,612,bread,75,80,468,467
bread007T(8).JPG,816,612,coin,509,292,589,377
bun001S(1).JPG,816,612,bun,440,231,616,375
bun001S(1).JPG,816,612,coin,79,322,135,381
bun001S(2).JPG,816,612,bun,398,206,612,387
bun001S(2).JPG,816,612,coin,55,309,131,378
bun001S(3).JPG,816,612,bun,368,199,599,357
bun001S(3).JPG,816,612,coin,64,292,134,355
bun001S(4).JPG,816,612,bun,386,156,601,336
bun001S(4).JPG,816,612,coin,33,270,107,340
bun001S(5).JPG,816,612,bun,432,248,658,388
bun001S(5).JPG,816,612,coin,108,338,169,399
bun001S(6).JPG,816,612,bun,418,252,607,402
bun001S(6).JPG,816,612,coin,78,349,133,413
bun001S(7).JPG,816,612,bun,394,220,602,364
bun001S(7).JPG,816,612,coin,50,316,109,378
bun001T(1).JPG,816,612,bun,395,268,667,493
bun001T(1).JPG,816,612,coin,139,241,207,309
bun001T(2).JPG,816,612,bun,366,263,596,465
bun001T(2).JPG,816,612,coin,95,269,159,333
bun001T(3).JPG,816,612,bun,420,183,651,468
bun001T(3).JPG,816,612,coin,95,233,171,303
bun001T(4).JPG,816,612,bun,367,263,622,479
bun001T(4).JPG,816,612,coin,70,263,142,330
bun001T(5).JPG,816,612,bun,433,259,633,475
bun001T(5).JPG,816,612,coin,176,240,238,304
bun001T(6).JPG,816,612,bun,386,262,637,447
bun001T(6).JPG,816,612,coin,114,214,181,280
bun001T(7).JPG,816,612,bun,442,261,646,499
bun001T(7).JPG,816,612,coin,152,236,214,297
bun002S(1).JPG,816,612,bun,431,235,652,377
bun002S(1).JPG,816,612,coin,100,321,172,387
bun002S(2).JPG,816,612,bun,457,262,684,410
bun002S(2).JPG,816,612,coin,139,345,209,409
bun002S(3).JPG,816,612,bun,436,262,691,393
bun002S(3).JPG,816,612,coin,117,340,185,406
bun002S(4).JPG,816,612,bun,482,284,707,424
bun002S(4).JPG,816,612,coin,143,365,213,428
bun002S(5).JPG,816,612,bun,441,239,695,369
bun002S(5).JPG,816,612,coin,139,321,209,381
bun002T(1).JPG,816,612,bun,332,227,591,430
bun002T(1).JPG,816,612,coin,104,237,166,297
bun002T(2).JPG,816,612,bun,374,202,603,478
bun002T(2).JPG,816,612,coin,98,268,169,335
bun002T(3).JPG,816,612,bun,335,264,590,465
bun002T(3).JPG,816,612,coin,75,284,146,348
bun002T(4).JPG,816,612,bun,432,202,684,417
bun002T(4).JPG,816,612,coin,141,293,212,356
bun002T(5).JPG,816,612,bun,339,210,556,467
bun002T(5).JPG,816,612,coin,88,243,154,308
bun003S(1).JPG,816,612,bun,436,203,742,391
bun003S(1).JPG,816,612,coin,59,317,138,392
bun003S(2).JPG,816,612,bun,447,176,734,373
bun003S(2).JPG,816,612,coin,45,290,112,351
bun003S(3).JPG,816,612,bun,395,154,708,344
bun003S(3).JPG,816,612,coin,47,269,122,342
bun003S(4).JPG,816,612,bun,402,220,662,407
bun003S(4).JPG,816,612,coin,4,333,47,409
bun003T(1).JPG,816,612,bun,414,213,635,511
bun003T(1).JPG,816,612,coin,148,247,219,315
bun003T(2).JPG,816,612,bun,332,221,617,462
bun003T(2).JPG,816,612,coin,92,216,162,283
bun003T(3).JPG,816,612,bun,357,204,580,504
bun003T(3).JPG,816,612,coin,75,254,148,324
bun003T(4).JPG,816,612,bun,356,254,644,481
bun003T(4).JPG,816,612,coin,121,252,186,314
bun004S(1).JPG,816,612,bun,466,198,692,384
bun004S(1).JPG,816,612,coin,50,302,124,375
bun004S(2).JPG,816,612,bun,554,198,786,356
bun004S(2).JPG,816,612,coin,80,309,168,389
bun004S(3).JPG,816,612,bun,439,212,789,391
bun004S(3).JPG,816,612,coin,8,329,95,416
bun004S(4).JPG,816,612,bun,103,260,378,393
bun004S(4).JPG,816,612,coin,717,338,779,399
bun004S(5).JPG,816,612,bun,490,254,733,438
bun004S(5).JPG,816,612,coin,90,355,161,424
bun004S(6).JPG,816,612,bun,432,200,747,375
bun004S(6).JPG,816,612,coin,94,304,171,370
bun004S(7).JPG,816,612,bun,505,257,747,438
bun004S(7).JPG,816,612,coin,82,365,156,435
bun004S(8).JPG,816,612,bun,467,252,778,417
bun004S(8).JPG,816,612,coin,73,345,154,420
bun004T(1).JPG,816,612,bun,293,263,584,462
bun004T(1).JPG,816,612,coin,76,235,143,300
bun004T(2).JPG,816,612,bun,358,247,616,414
bun004T(2).JPG,816,612,coin,106,175,168,234
bun004T(3).JPG,816,612,bun,439,138,644,414
bun004T(3).JPG,816,612,coin,100,298,166,361
bun004T(4).JPG,816,612,bun,294,283,543,449
bun004T(4).JPG,816,612,coin,132,93,190,147
bun004T(5).JPG,816,612,bun,375,247,621,412
bun004T(5).JPG,816,612,coin,148,229,208,287
bun004T(6).JPG,816,612,bun,383,199,576,491
bun004T(6).JPG,816,612,coin,109,240,179,309
bun004T(7).JPG,816,612,bun,331,264,614,458
bun004T(7).JPG,816,612,coin,92,240,156,305
bun004T(8).JPG,816,612,bun,371,181,597,507
bun004T(8).JPG,816,612,coin,85,214,160,287
bun005S(1).JPG,816,612,bun,458,159,704,348
bun005S(1).JPG,816,612,coin,117,279,188,347
bun005S(2).JPG,816,612,bun,463,152,726,340
bun005S(2).JPG,816,612,coin,160,274,232,345
bun005S(3).JPG,816,612,bun,462,78,688,272
bun005S(3).JPG,816,612,coin,116,211,190,279
bun005S(4).JPG,816,612,bun,430,182,670,359
bun005S(4).JPG,816,612,coin,94,304,166,374
bun005S(5).JPG,816,612,bun,442,171,690,358
bun005S(5).JPG,816,612,coin,94,289,169,359
bun005T(1).JPG,816,612,bun,391,258,599,482
bun005T(1).JPG,816,612,coin,75,291,140,355
bun005T(2).JPG,816,612,bun,404,171,581,368
bun005T(2).JPG,816,612,coin,95,186,150,241
bun005T(3).JPG,816,612,bun,423,277,627,461
bun005T(3).JPG,816,612,coin,119,252,182,313
bun005T(4).JPG,816,612,bun,419,201,598,407
bun005T(4).JPG,816,612,coin,130,235,188,288
bun005T(5).JPG,816,612,bun,370,260,620,464
bun005T(5).JPG,816,612,coin,74,274,138,337
bun006S(1).JPG,816,612,bun,412,262,660,431
bun006S(1).JPG,816,612,coin,68,382,153,460
bun006S(2).JPG,816,612,bun,454,270,752,427
bun006S(2).JPG,816,612,coin,80,383,161,460
bun006S(3).JPG,816,612,bun,446,261,733,423
bun006S(3).JPG,816,612,coin,96,378,181,450
bun006S(4).JPG,816,612,bun,451,259,754,421
bun006S(4).JPG,816,612,coin,104,374,188,448
bun006S(5).JPG,816,612,bun,469,298,763,479
bun006S(5).JPG,816,612,coin,68,416,147,495
bun006S(6).JPG,816,612,bun,418,270,735,444
bun006S(6).JPG,816,612,coin,99,390,178,466
bun006S(7).JPG,816,612,bun,443,295,727,480
bun006S(7).JPG,816,612,coin,55,417,136,491
bun006S(8).JPG,816,612,bun,452,234,766,416
bun006S(8).JPG,816,612,coin,87,354,169,429
bun006T(1).JPG,816,612,bun,409,192,658,390
bun006T(1).JPG,816,612,coin,183,194,238,251
bun006T(2).JPG,816,612,bun,285,166,514,436
bun006T(2).JPG,816,612,coin,99,185,166,246
bun006T(3).JPG,816,612,bun,328,149,599,367
bun006T(3).JPG,816,612,coin,93,131,158,194
bun006T(4).JPG,816,612,bun,417,172,630,411
bun006T(4).JPG,816,612,coin,154,158,211,214
bun006T(5).JPG,816,612,bun,352,243,595,457
bun006T(5).JPG,816,612,coin,135,186,191,241
bun006T(6).JPG,816,612,bun,393,188,585,436
bun006T(6).JPG,816,612,coin,116,182,171,239
bun006T(7).JPG,816,612,bun,398,220,628,411
bun006T(7).JPG,816,612,coin,149,196,205,253
bun006T(8).JPG,816,612,bun,406,185,627,442
bun006T(8).JPG,816,612,coin,151,191,210,249
bun007S(1).JPG,816,612,bun,465,230,723,363
bun007S(1).JPG,816,612,coin,120,311,187,376
bun007S(2).JPG,816,612,bun,414,200,699,337
bun007S(2).JPG,816,612,coin,96,282,169,351
bun007S(3).JPG,816,612,bun,420,188,683,330
bun007S(3).JPG,816,612,coin,60,281,131,349
bun007S(4).JPG,816,612,bun,447,209,758,337
bun007S(4).JPG,816,612,coin,76,286,146,350
bun007T(1).JPG,816,612,bun,424,200,679,416
bun007T(1).JPG,816,612,coin,193,257,255,316
bun007T(2).JPG,816,612,bun,435,155,665,412
bun007T(2).JPG,816,612,coin,132,200,194,253
bun007T(3).JPG,816,612,bun,395,251,661,480
bun007T(3).JPG,816,612,coin,115,262,179,319
bun007T(4).JPG,816,612,bun,417,229,644,484
bun007T(4).JPG,816,612,coin,152,225,212,285
bun008S(1).JPG,816,612,bun,457,210,636,336
bun008S(1).JPG,816,612,coin,138,287,210,351
bun008S(2).JPG,816,612,bun,419,205,678,333
bun008S(2).JPG,816,612,coin,117,281,184,346
bun008S(3).JPG,816,612,bun,446,192,642,316
bun008S(3).JPG,816,612,coin,119,274,189,341
bun008S(4).JPG,816,612,bun,433,229,694,349
bun008S(4).JPG,816,612,coin,151,300,223,363
bun008T(1).JPG,816,612,bun,395,283,631,441
bun008T(1).JPG,816,612,coin,156,233,220,290
bun008T(2).JPG,816,612,bun,347,258,544,513
bun008T(2).JPG,816,612,coin,48,197,114,262
bun008T(3).JPG,816,612,bun,360,251,622,439
bun008T(3).JPG,816,612,coin,125,201,193,262
bun008T(4).JPG,816,612,bun,382,254,530,446
bun008T(4).JPG,816,612,coin,160,242,214,294
doughnut001S(1).JPG,816,612,doughnut,11,281,362,444
doughnut001S(1).JPG,816,612,coin,667,373,799,497
doughnut001S(2).JPG,816,612,doughnut,22,365,412,557
doughnut001S(2).JPG,816,612,coin,595,446,715,562
doughnut001S(3).JPG,816,612,doughnut,19,321,412,510
doughnut001S(3).JPG,816,612,coin,666,408,791,529
doughnut001S(4).JPG,816,612,doughnut,24,329,410,513
doughnut001S(4).JPG,816,612,coin,663,413,792,531
doughnut001T(1).JPG,816,612,doughnut,187,228,446,488
doughnut001T(1).JPG,816,612,coin,603,281,671,348
doughnut001T(2).JPG,816,612,doughnut,208,163,509,478
doughnut001T(2).JPG,816,612,coin,706,265,785,346
doughnut001T(3).JPG,816,612,doughnut,214,162,506,472
doughnut001T(3).JPG,816,612,coin,702,256,780,339
doughnut001T(4).JPG,816,612,doughnut,247,176,500,439
doughnut001T(4).JPG,816,612,coin,664,250,734,321
doughnut002S(1).JPG,816,612,doughnut,2,244,380,418
doughnut002S(1).JPG,816,612,coin,688,321,799,426
doughnut002S(2).JPG,816,612,doughnut,50,339,390,499
doughnut002S(2).JPG,816,612,coin,670,422,784,530
doughnut002S(3).JPG,816,612,doughnut,51,323,398,480
doughnut002S(3).JPG,816,612,coin,674,404,768,515
doughnut002S(4).JPG,816,612,doughnut,38,293,434,474
doughnut002S(4).JPG,816,612,coin,701,367,810,474
doughnut002S(5).JPG,816,612,doughnut,3,300,394,487
doughnut002S(5).JPG,816,612,coin,684,379,805,493
doughnut002S(6).JPG,816,612,doughnut,2,251,362,436
doughnut002S(6).JPG,816,612,coin,683,336,808,451
doughnut002S(7).JPG,816,612,doughnut,25,314,438,499
doughnut002S(7).JPG,816,612,coin,702,385,813,490
doughnut002T(1).JPG,816,612,doughnut,261,271,526,536
doughnut002T(1).JPG,816,612,coin,262,44,326,113
doughnut002T(2).JPG,816,612,doughnut,144,222,400,479
doughnut002T(2).JPG,816,612,coin,430,47,498,114
doughnut002T(3).JPG,816,612,doughnut,157,197,415,461
doughnut002T(3).JPG,816,612,coin,568,191,629,255
doughnut002T(4).JPG,816,612,doughnut,269,243,563,530
doughnut002T(4).JPG,816,612,coin,130,102,198,168
doughnut002T(5).JPG,816,612,doughnut,232,265,437,472
doughnut002T(5).JPG,816,612,coin,540,196,596,250
doughnut002T(6).JPG,816,612,doughnut,200,248,456,517
doughnut002T(6).JPG,816,612,coin,532,122,595,189
doughnut002T(7).JPG,816,612,doughnut,284,243,567,535
doughnut002T(7).JPG,816,612,coin,121,122,190,194
doughnut003S(1).JPG,816,612,doughnut,126,210,476,368
doughnut003S(1).JPG,816,612,coin,710,288,810,387
doughnut003S(2).JPG,816,612,doughnut,92,286,432,437
doughnut003S(2).JPG,816,612,coin,703,357,805,458
doughnut003S(3).JPG,816,612,doughnut,73,245,410,397
doughnut003S(3).JPG,816,612,coin,707,318,807,417
doughnut003T(1).JPG,816,612,doughnut,196,257,476,550
doughnut003T(1).JPG,816,612,coin,544,80,622,153
doughnut003T(2).JPG,816,612,doughnut,339,161,616,434
doughnut003T(2).JPG,816,612,coin,70,277,143,348
doughnut003T(3).JPG,816,612,doughnut,227,278,496,552
doughnut003T(3).JPG,816,612,coin,562,97,626,167
doughnut004S(1).JPG,816,612,doughnut,413,305,655,403
doughnut004S(1).JPG,816,612,coin,96,345,164,411
doughnut004S(10).JPG,816,612,doughnut,436,301,685,401
doughnut004S(10).JPG,816,612,coin,96,339,163,404
doughnut004S(11).JPG,816,612,doughnut,388,336,646,432
doughnut004S(11).JPG,816,612,coin,98,373,164,438
doughnut004S(12).JPG,816,612,doughnut,367,307,606,401
doughnut004S(12).JPG,816,612,coin,48,345,115,406
doughnut004S(13).JPG,816,612,doughnut,396,297,659,394
doughnut004S(13).JPG,816,612,coin,107,331,171,395
doughnut004S(14).JPG,816,612,doughnut,448,318,691,416
doughnut004S(14).JPG,816,612,coin,106,355,174,420
doughnut004S(15).JPG,816,612,doughnut,417,317,678,403
doughnut004S(15).JPG,816,612,coin,417,317,678,403
doughnut004S(2).JPG,816,612,doughnut,387,273,640,372
doughnut004S(2).JPG,816,612,coin,65,313,130,377
doughnut004S(3).JPG,816,612,doughnut,404,294,644,383
doughnut004S(3).JPG,816,612,coin,87,328,150,390
doughnut004S(4).JPG,816,612,doughnut,400,298,659,386
doughnut004S(4).JPG,816,612,coin,103,331,167,395
doughnut004S(5).JPG,816,612,doughnut,421,303,649,397
doughnut004S(5).JPG,816,612,coin,122,339,185,402
doughnut004S(6).JPG,816,612,doughnut,421,301,677,396
doughnut004S(6).JPG,816,612,coin,92,341,156,401
doughnut004S(7).JPG,816,612,doughnut,383,328,641,418
doughnut004S(7).JPG,816,612,coin,82,365,146,428
doughnut004S(8).JPG,816,612,doughnut,415,328,656,419
doughnut004S(8).JPG,816,612,coin,83,363,149,425
doughnut004S(9).JPG,816,612,doughnut,394,282,653,379
doughnut004S(9).JPG,816,612,coin,79,320,143,381
doughnut004T(1).JPG,816,612,doughnut,370,210,636,455
doughnut004T(1).JPG,816,612,coin,149,154,219,214
doughnut004T(10).JPG,816,612,doughnut,386,227,653,474
doughnut004T(10).JPG,816,612,coin,176,157,242,218
doughnut004T(11).JPG,816,612,doughnut,376,201,629,483
doughnut004T(11).JPG,816,612,coin,156,167,220,229
doughnut004T(12).JPG,816,612,doughnut,394,204,666,460
doughnut004T(12).JPG,816,612,coin,160,141,227,205
doughnut004T(13).JPG,816,612,doughnut,394,210,652,482
doughnut004T(13).JPG,816,612,coin,163,138,233,205
doughnut004T(14).JPG,816,612,doughnut,371,241,634,477
doughnut004T(14).JPG,816,612,coin,171,152,234,211
doughnut004T(15).JPG,816,612,doughnut,360,191,617,471
doughnut004T(15).JPG,816,612,coin,140,138,208,201
doughnut004T(2).JPG,816,612,doughnut,386,199,653,488
doughnut004T(2).JPG,816,612,coin,146,68,213,134
doughnut004T(3).JPG,816,612,doughnut,363,221,649,465
doughnut004T(3).JPG,816,612,coin,138,114,208,182
doughnut004T(4).JPG,816,612,doughnut,382,217,610,460
doughnut004T(4).JPG,816,612,coin,173,153,236,215
doughnut004T(5).JPG,816,612,doughnut,384,234,639,466
doughnut004T(5).JPG,816,612,coin,157,156,221,214
doughnut004T(6).JPG,816,612,doughnut,343,182,626,451
doughnut004T(6).JPG,816,612,coin,151,77,216,143
doughnut004T(7).JPG,816,612,doughnut,368,234,620,488
doughnut004T(7).JPG,816,612,coin,163,177,227,238
doughnut004T(8).JPG,816,612,doughnut,374,212,636,464
doughnut004T(8).JPG,816,612,coin,150,149,213,209
doughnut004T(9).JPG,816,612,doughnut,378,209,637,488
doughnut004T(9).JPG,816,612,coin,157,135,224,200
doughnut005S(1).JPG,816,612,doughnut,414,284,678,377
